duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0.20276057380650825,0.4900763024468212,0.39564854865638743,0.08657546113443881,0.09495293849142783,0.23679915307872956,0.31724964844506354,0.24727673319532484,0.46344678698084607,0.1478255564371519,0.02567979656983055,0.7458594627822396,0.9533679990065461,0.6502706915579183,0.23271583633013382,0.09234665463823222,0.43073447400785103,0.9560604055361227,0.9636024514186599,0.49853147481530236,0.896073577712195,0.7491022023073169,0.4927922745818355,0.6457686924022861,0.8925423116268306,0.8455057223979127,0.0795082846673082,0.13549824465509486,0.09572935801451199,0.08921029390315227,0.1346843345115757,0.8719242064478708,0.13395775432626,0.8366914628857455,0.690368997351599,0.1320898515232013,0.38479275050929873,0.6229690033163472,0.3342510270959794,0.23150184518287376,0.2721179408643083,Probe
0.6880996460493414,0.9796016114298378,0.28793383549414076,0.9999128683531401,0.5962941673579933,0.04123147261275917,0.345136669508712,0.3647879889161497,0.7301122971773342,0.22637260989234476,0.6051527839393377,0.39377607401582715,0.060420316369641625,0.39901853359369255,0.8372606921543135,0.8012613420687273,0.5308260951500978,0.8803025737756341,0.13454370077488575,0.6212216930610182,0.4889781336807397,0.20553765223377385,0.47008954911708534,0.20703876077622552,0.8724648576665577,0.28121797295879414,0.7292856461774053,0.6460170038510866,0.6254683688720601,0.1679215099708956,0.4303109374954961,0.6092974190053243,0.35042793144682094,0.7197529066972178,0.9272404918502013,0.25756704055638924,0.6911647414770568,0.5487471851566992,0.26022502810868586,0.6134512764830063,0.41318180104623803,R2L
0.0005497351420320484,0.7001266364461302,0.7238811801782864,0.13451867133079365,0.8021716656849784,0.16710198237662754,0.96508671800358,0.04583238490616748,0.990705182271331,0.4456928738578534,0.09210204708999337,0.6716616163333021,0.9432576386673014,0.7457612185355913,0.7564120049801866,0.8136675193612161,0.5428971116643108,0.48865880950314955,0.17691028504997053,0.350488966903875,0.06197253097247046,0.5384192385394909,0.5033740921579536,0.3204079436770719,0.7482572762375009,0.5546124033987533,0.9928345392398988,0.6984125419821324,0.6472795306770486,0.3279521866291282,0.18614092308854058,0.7732286663453204,0.8527912019481881,0.33125660529635226,0.3625357234591057,0.05430725177183304,0.10727715493136847,0.579517183428269,0.19021779842593767,0.2652938579263675,0.9037980614448553,normal
0.1835008468902246,0.5751557983779555,0.09766262404091541,0.5833168343466805,0.7670342632893081,0.16982038329998306,0.9146013805019015,0.10866738966401623,0.47635213724833925,0.8543080177102556,0.16312010189937065,0.31232104653614146,0.7584636332934842,0.25668897361619525,0.5658291542760393,0.48907888144244527,0.12534981539593681,0.3509296829434292,0.953837731007148,0.7029169909483794,0.6171464959244378,0.8147950330364309,0.2612092683118187,0.7493879031184996,0.803667738289431,0.7236764768590711,0.3699471629879131,0.8856994424053488,0.581391930331988,0.34641341351117083,0.6102828035279163,0.1726184315593744,0.6482618538446964,0.4579597971324241,0.14251376750624278,0.9689730890527152,0.36991809661348884,0.41998707736928353,0.11467591613499939,0.019251233486282326,0.7430221299242725,R2L
0.8058942183396466,0.48490364586823576,0.06340054966911746,0.2170655436632828,0.35527042233061634,0.7759792755007451,0.6013354447599066,0.751694651747178,0.7453150441154566,0.07505393706437968,0.7475906918359398,0.633132469067994,0.717477680753962,0.31454516580997016,0.119580709547355,0.6473009603330029,0.16733033290995303,0.926494780314786,0.9637701954540482,0.5078586103212608,0.6409164475839112,0.6619335993895713,0.46715130896941903,0.712691745663234,0.2363269159174246,0.04611084773952001,0.756094988450915,0.39690543561383973,0.000850281195503011,0.7482836352525821,0.971294388652176,0.38658095986841146,0.9268411802194794,0.6285629958759759,0.5901724137688762,0.7611272668857146,0.040225328547161876,0.17018699106635427,0.42152350218252355,0.17433016093492348,0.5342919550023765,U2R
0.4610957394221771,0.18526563379728145,0.9239175293427944,0.7732560041259267,0.4993777324476376,0.9472531685622788,0.7270886067318159,0.3406518131888442,0.8741118017401145,0.5081583950796769,0.5939238701441198,0.4235537363306139,0.5633011605189318,0.16499821026658146,0.4138321805815589,0.15916008088166833,0.13657107497369603,0.41376215114703907,0.15203734808275227,0.8958738591054999,0.4185522977900531,0.9484516739039072,0.050214017966872304,0.6224034463781379,0.11713450669016534,0.149637947846878,0.819933079936233,0.9595019160813242,0.8661354462389826,0.4038197652401633,0.5388921484320415,0.4210596860839846,0.3336736633653561,0.6636090681023181,0.32454552052726726,0.7598691915967744,0.1550119388694433,0.15157567149413265,0.8337776725216653,0.48277311637051523,0.7010964729537665,Probe
0.5971799905974684,0.13684603172313903,0.4755564397614326,0.6942077034445071,0.8883054086636623,0.918854095660592,0.891931373598705,0.6737328592339358,0.15855675617170273,0.8341620606071659,0.25647467107224764,0.028146290827685605,0.8280505045013463,0.7769817996724545,0.1575927485036649,0.6309688091977783,0.8691804815623594,0.8633457710565446,0.5964932145193967,0.7900362158966339,0.3392086682908403,0.6892593027407437,0.5696237587269797,0.05308504507157197,0.9687346846204925,0.0332641801355521,0.11072663827171692,0.9678093985088024,0.4611818260074402,0.494089165194765,0.07344898195336369,0.5666299267061521,0.06963448132782646,0.9698955562978071,0.15528152046820154,0.35362237051399115,0.38880292399232275,0.7738365395187319,0.10179793015891325,0.4156242880356352,0.9858177974051545,DoS
0.4856768439015513,0.1501282390149371,0.013995203382318966,0.9277959338769225,0.7059799491059073,0.8447514288799308,0.8407265799578312,0.9239916633106009,0.4873607071490751,0.42762028768093086,0.6838775955975764,0.8853243239779354,0.7206413155003084,0.9931566641307589,0.5782993947243509,0.5868253322184104,0.08446756352819085,0.21877379663479246,0.4372382384574145,0.17278661252092986,0.05012886490568236,0.6963147594357783,0.8775220118779065,0.8482320240560505,0.40881136627619086,0.6739528524051209,0.1489284475537772,0.3002222640938561,0.2663056008809396,0.22036993877721078,0.9478096977947417,0.6388896387387133,0.2946146548649773,0.17226001421061177,0.47502026182579193,0.2776680060437342,0.4848073030657728,0.07607463734444397,0.8844498769769523,0.7560419661300636,0.10538074749252246,DoS
0.44657349043873285,0.7802429519138571,0.9772002804184596,0.832949097213094,0.5707262993443951,0.9123016919731108,0.6075622467693891,0.11907214470502892,0.14683233028231402,0.2900579349654808,0.5343385518206064,0.8221845354609602,0.21748121879860272,0.6559577009771248,0.3337341170502879,0.6294064999143167,0.0625925813508198,0.7551512010752236,0.9486520512749991,0.27083844749193053,0.6526664056402388,0.15419353396088809,0.7028854042593053,0.1750878446545051,0.9945502861262485,0.5514909621849393,0.5970785115453663,0.2658355186587906,0.9045418722439456,0.4175026337361851,0.14593570590881966,0.11370070252812103,0.617341535836475,0.6046586937236416,0.13425392755570476,0.3990522029268577,0.10779824605120347,0.5701553830835953,0.9532826632634952,0.7544582097370768,0.6983911838213255,Probe
0.35800194012694386,0.8959988120254572,0.9130197347067553,0.7574700500478024,0.15025981173165304,0.44448579660471776,0.6613625342975094,0.15915162478082423,0.06230979820135196,0.15418633676273785,0.40256054137265407,0.23578154616324565,0.6525410364418309,0.021954788564909622,0.9596516556569836,0.5831662768422493,0.9529085298709323,0.6500982635657551,0.48700198141131124,0.4690907975767673,0.1544814092045368,0.1494136356722522,0.189231248006418,0.20598794106568663,0.5651202683850155,0.2210522911056957,0.2809581508892598,0.1380152459832915,0.8873151979161852,0.5913943570545537,0.29053382142897866,0.42645341189284436,0.5384611234587465,0.8487748484039729,0.8680132439700838,0.5517954371496642,0.04022136778325647,0.4564053802682523,0.6763688495511012,0.7040417079795513,0.4865427137501199,DoS
0.011764148100896543,0.29962487910533064,0.9151882538381972,0.6099882520281611,0.550406872012398,0.7407801740372568,0.7405691845764988,0.048407344159041354,0.8204307552554518,0.7322815251694098,0.03812617652576222,0.9565212074577945,0.5855618151833888,0.22637159273553664,0.8683697568345526,0.6539877578804094,0.25418806130773475,0.3035198823754498,0.8300947275802101,0.44607513712889313,0.9919618731462863,0.4220467112542501,0.9862191396342795,0.1760944721913853,0.6204251327982686,0.7027720334977865,0.10034126676630384,0.4570505092474104,0.22385604123089964,0.7020041874671857,0.9201664995648707,0.9303729203814237,0.8065738785509259,0.25553063188219305,0.27047103681788787,0.7491290283070186,0.05767817131651476,0.22856563951962283,0.5315553240135696,0.5371251534986164,0.2830387348355229,DoS
0.2505190478658236,0.43230272020611815,0.6531559373487504,0.6497507550927699,0.7092034822611408,0.7853078226642957,0.30417212678616545,0.08435139219502608,0.22896350442822933,0.2342933318199063,0.7682101289753928,0.8804440521402461,0.6247449314562524,0.6140919628550509,0.1375805036019937,0.5040099989680235,0.384771323888771,0.6549590600376757,0.8891569684288743,0.8599296105032802,0.5355556948931407,0.6479358393692851,0.7357526034356435,0.7627277506371484,0.706417286897042,0.8320181949327059,0.6418923205304736,0.8571183385056386,0.20951539697456334,0.5314080188991507,0.34925493184852663,0.8209203863763704,0.48401532501406197,0.6500973754737193,0.15912921079664355,0.5352609749212133,0.9764147523925825,0.374416732285081,0.9441712487937557,0.6703887054590723,0.5086013098411438,U2R
0.8223114801856476,0.15010488017729495,0.3789427351531982,0.9563088301085739,0.4604193684458271,0.8761581238464768,0.39835148081699834,0.09090697301396511,0.6746139799774089,0.5291106586052847,0.832179946489766,0.36482564993825684,0.7462024085408566,0.04685140849462055,0.9229205345592113,0.7467627212650266,0.4347220390159853,0.10271912499592772,0.4664263814792352,0.40239820187855124,0.07548522410643643,0.14459266652037828,0.9396545490419722,0.09714537301046533,0.371985969137952,0.2964336579732063,0.190622657533134,0.990429930891346,0.7882646934405676,0.8587685422836778,0.27609377117143774,0.3383927068905187,0.09679926273793638,0.3315137261979504,0.043206470401731756,0.32464527673741095,0.0391704323348121,0.6420926509866905,0.2842669291601204,0.5373894755344982,0.29612400281479623,U2R
0.6372141831583336,0.5727840564674547,0.7810128764864426,0.2958581457602889,0.7072850384671932,0.6082282315470682,0.6721712101138705,0.1813594425018452,0.7524217923964979,0.3268832934316688,0.07247079525717048,0.6685989766899711,0.2615162561529679,0.7560197906259053,0.80591669475209,0.6349346786316855,0.3465584838389262,0.6050043537967864,0.036551688354020784,0.1412940770104082,0.13409770462596338,0.19748389552136658,0.29100153464692,0.05871834485529415,0.7437569109631673,0.8673531629436346,0.671530162875371,0.9521586526275829,0.8700698157197312,0.7565384660977185,0.8359211962454204,0.8415390524130049,0.8820133957407174,0.7671457937923774,0.48680515938569136,0.846142206195487,0.12971893319251893,0.9230308806299501,0.8866022342798334,0.4464652920715859,0.22377143421035162,normal
0.33814567995299727,0.6761835771020076,0.49014193908607195,0.25299180356834117,0.08779699995796131,0.7042040878904909,0.877452180798354,0.7479978073779531,0.8591873240637181,0.875527306832542,0.037714707605317144,0.8894599868587151,0.6186730367990618,0.7519430445528927,0.7726719566987006,0.3836523364392652,0.4402509796875774,0.013245626801668076,0.10312682575902576,0.9362093107946973,0.07689475690934422,0.7132844776907398,0.6714281854374621,0.09962381164537082,0.9475039491030407,0.24652496151584724,0.018452226781508152,0.5351676068467448,0.23251112067193747,0.6010839636955408,0.9035958109460951,0.6679131699435596,0.36126453907544676,0.06257761977190546,0.20043233317068643,0.6546274516389846,0.9751394202673362,0.594819493977026,0.11882003119159068,0.5169849905952574,0.7856219263224145,normal
0.6019611288781127,0.6071294419644987,0.1799816980564587,0.6169694359575184,0.2359287274530465,0.008679448226743824,0.6421682138408275,0.3620802276306381,0.10905966785112431,0.8218075450136956,0.8324098059207936,0.3764660431736502,0.29200850005078427,0.8665060530234173,0.6081284581147919,0.6503393179632766,0.9383145595944552,0.9481944647088265,0.972696667060868,0.5692279489786634,0.571066463028883,0.21150605996481364,0.03647172363809892,0.7739390556238077,0.00845454943348789,0.15347136103207615,0.26464719075411214,0.7515656285601098,0.0029300042279052363,0.7962255273058326,0.948627130717007,0.4963540967309076,0.34646541217028515,0.3984704059863887,0.06851508253105654,0.8397275589165576,0.5912668145880547,0.8544030776084818,0.2719511875282945,0.5773307862666427,0.10628786450159555,DoS
0.257563366556131,0.35821434333572333,0.9110187967591435,0.9135679608931837,0.20124867035742589,0.9325895127085883,0.321372437837805,0.11157075506140768,0.6776754145707165,0.8930207877302979,0.4641560300612576,0.43659398851123177,0.6217705427526077,0.5858673263589445,0.5373506589635332,0.28495472210852024,0.04111528819478005,0.8210402309207938,0.13128670160429623,0.1485795897788137,0.36950424486058164,0.6841388938511112,0.6804194317827181,0.5683206814974866,0.4621499129640553,0.5849317363543004,0.21262483292790713,0.7187203999203725,0.484959752240533,0.5030413260269674,0.09703114172646055,0.20926710973624374,0.7266326829345894,0.03775039824891102,0.5936956600802742,0.6865920615310244,0.9026046790788075,0.5508253488676814,0.798261358865304,0.00227839592092538,0.3442889125962628,U2R
0.28140661187646043,0.9798895070505665,0.3776880079967312,0.5962215064287042,0.12021919356150124,0.31459969589184444,0.5234505010134886,0.054217676235707946,0.9253793212276029,0.8372335573092907,0.5401423624008077,0.28597377546689784,0.7168608993074357,0.8381103653396995,0.9734135954946191,0.6371216657200445,0.9990865821465311,0.6515156385661841,0.12914462084379552,0.5656513962228966,0.703210058478064,0.6286595515154648,0.08685364361860703,0.5818071012232601,0.2176633365331977,0.34452132258492385,0.3262358443073471,0.27764643423380764,0.604812038903339,0.08951693292974128,0.4278718227293863,0.24844073767716657,0.5274593705877529,0.8673811205854343,0.6447748984722328,0.9151848086798664,0.9365850992834658,0.013710344934411589,0.8089196024992583,0.6197747685209178,0.7347674769469965,DoS
0.9608192146652313,0.6100330386996681,0.39389642451180906,0.5993782187797633,0.24784495150682628,0.39074065450137907,0.8065523681515541,0.7385900284936353,0.6711402418222615,0.08955311246915898,0.9092790154739667,0.6530116307046177,0.7642169590760743,0.9158978462574257,0.6166049505917855,0.2932933052865594,0.6579553639692964,0.08960726820673415,0.4970053758232631,0.14041146023306317,0.7619061561346899,0.6345983784883298,0.733058251720339,0.6624227856572634,0.9332576269829858,0.30094529664588077,0.8461429378270218,0.1327707607179166,0.15515367519682866,0.8471709518898226,0.946671853110171,0.10174391432708663,0.9532100358330927,0.4464246349180494,0.593504852242297,0.6774958747272456,0.7689780658911943,0.24171926034576374,0.060729522135781644,0.5783124917804143,0.7114711485940614,U2R
0.45350911864208665,0.4052942089499805,0.04894761929953695,0.6205742539544338,0.3495747780108516,0.7237918927666518,0.19529184861637205,0.197660016241185,0.8724936557377255,0.7875671675329531,0.0009328902343522794,0.394627090035777,0.6612591481805401,0.264983266782826,0.5914249758643779,0.11840288719278003,0.2293737322943078,0.7924836024521474,0.726782621881612,0.8156289803370569,0.7165905541240222,0.9699882960388061,0.822633803098989,0.5532344644127406,0.7932627635125447,0.03482602212353125,0.9738559940021387,0.20964617052787882,0.15425739639147384,0.6677117456496553,0.8359689947858059,0.11757075901628478,0.780658637653917,0.14295304926429608,0.28078812087096394,0.44493543468532426,0.7883063534285526,0.5879100485769344,0.5189571583517283,0.39147224194904007,0.4922304465535142,R2L
0.48263620820449493,0.9512994212663949,0.9977405656715627,0.0992417294076261,0.6787604105574898,0.8207006059448038,0.28469369932174304,0.2990942619620305,0.5911739763116447,0.9900658329879162,0.7036282566244018,0.9534956994629676,0.09973906221926931,0.5854120933791017,0.36502312230261635,0.34330591110447317,0.7843105444950585,0.3614586388322225,0.9807553747348169,0.7644226089413493,0.9939106144605843,0.41315549327274315,0.49064927311550954,0.6152381650579793,0.12224598509488926,0.6505525274241502,0.20825752413796828,0.2776311381316059,0.6527848873661918,0.4267284385487603,0.4461365211801619,0.13814046333840402,0.2109123948037006,0.27202117949217053,0.17962106849885084,0.5360691935639297,0.9283187475411571,0.8000547795175201,0.9455052932496025,0.011651192142181022,0.7980530835537377,normal
0.07102100059003424,0.3599192456956577,0.8549681873499128,0.41368341510843265,0.9806655302009462,0.34312350552467885,0.34460335253565955,0.9137431344122539,0.4045815950345987,0.1599286651134465,0.9899522655742562,0.41284356105002995,0.24813640978010065,0.22246204189557783,0.9692971695706877,0.19233706218017665,0.932455362943291,0.6353043509780533,0.4209490882059578,0.06948594815629316,0.5286014841177258,0.3570727311135896,0.5009827707665745,0.7355216259774243,0.07488477629860668,0.30545469034087624,0.01235960027947558,0.7538991422042063,0.4785596855077412,0.17747201665849388,0.22778978735549227,0.024806592320583465,0.3808298855797253,0.5654241343271327,0.1764583218716329,0.1374622009010229,0.39909944575099865,0.2636081665493546,0.2790065848904225,0.6400020839081694,0.8327330465348998,normal
